condition,p_semantic,p_social,rep,period,repertoire_size,max_level,mean_score
sem+soc,0.9,0.9,3,70,9,4,124.2
sem+soc,0.9,0.9,3,71,9,4,126.3
sem+soc,0.9,0.9,3,72,9,4,129.3
sem+soc,0.9,0.9,3,73,9,4,132.0
sem+soc,0.9,0.9,3,74,9,4,132.3
sem+soc,0.9,0.9,3,75,9,4,132.3
sem+soc,0.9,0.9,3,76,9,4,129.0
sem+soc,0.9,0.9,3,77,9,4,121.5
sem+soc,0.9,0.9,3,78,9,4,133.8
sem+soc,0.9,0.9,3,79,9,4,132.3
sem+soc,0.9,0.9,3,80,9,4,129.6
sem+soc,0.9,0.9,3,81,9,4,134.1
sem+soc,0.9,0.9,3,82,9,4,129.6
sem+soc,0.9,0.9,3,83,9,4,132.3
sem+soc,0.9,0.9,3,84,9,4,135.0
sem+soc,0.9,0.9,3,85,9,4,135.0
sem+soc,0.9,0.9,3,86,9,4,132.3
sem+soc,0.9,0.9,3,87,9,4,129.6
sem+soc,0.9,0.9,3,88,9,4,131.7
sem+soc,0.9,0.9,3,89,9,4,132.3
sem+soc,0.9,0.9,3,90,9,4,134.7
sem+soc,0.9,0.9,3,91,10,4,136.2
sem+soc,0.9,0.9,3,92,10,4,147.0
sem+soc,0.9,0.9,3,93,10,4,143.7
sem+soc,0.9,0.9,3,94,10,4,147.0
sem+soc,0.9,0.9,3,95,10,4,149.7
sem+soc,0.9,0.9,3,96,10,4,135.0
sem+soc,0.9,0.9,3,97,10,4,137.1
sem+soc,0.9,0.9,3,98,10,4,146.4
sem+soc,0.9,0.9,3,99,10,4,143.7
sem+soc,0.9,0.9,3,100,10,4,149.4
sem+soc,0.9,0.9,3,101,10,4,147.0
sem+soc,0.9,0.9,3,102,10,4,140.4
sem+soc,0.9,0.9,3,103,10,4,146.4
sem+soc,0.9,0.9,3,104,10,4,140.7
sem+soc,0.9,0.9,3,105,10,4,144.0
sem+soc,0.9,0.9,3,106,10,4,143.7
sem+soc,0.9,0.9,3,107,10,4,140.4
sem+soc,0.9,0.9,3,108,10,4,149.4
sem+soc,0.9,0.9,3,109,10,4,147.0
sem+soc,0.9,0.9,3,110,10,4,147.0
sem+soc,0.9,0.9,3,111,10,4,150.0
sem+soc,0.9,0.9,3,112,10,4,147.0
sem+soc,0.9,0.9,3,113,10,4,140.4
sem+soc,0.9,0.9,3,114,10,4,144.0
sem+soc,0.9,0.9,3,115,10,4,143.1
sem+soc,0.9,0.9,3,116,10,4,143.4
sem+soc,0.9,0.9,3,117,10,4,149.7
sem+soc,0.9,0.9,3,118,10,4,150.0
sem+soc,0.9,0.9,3,119,10,4,147.0
sem+soc,0.9,0.9,3,120,10,4,146.7
sem+soc,0.9,0.9,3,121,10,4,141.0
sem+soc,0.9,0.9,3,122,10,4,147.0
sem+soc,0.9,0.9,3,123,10,4,146.7
sem+soc,0.9,0.9,3,124,10,4,150.0
sem+soc,0.9,0.9,3,125,10,4,141.0
sem+soc,0.9,0.9,3,126,10,4,134.4
sem+soc,0.9,0.9,3,127,10,4,139.5
sem+soc,0.9,0.9,3,128,10,4,146.1
sem+soc,0.9,0.9,3,129,10,4,149.7
sem+soc,0.9,0.9,3,130,10,4,150.0
sem+soc,0.9,0.9,3,131,11,5,398.6
sem+soc,0.9,0.9,3,132,12,6,793.7
sem+soc,0.9,0.9,3,133,12,6,847.5
sem+soc,0.9,0.9,3,134,12,6,829.9
sem+soc,0.9,0.9,3,135,14,8,1386.7
sem+soc,0.9,0.9,3,136,14,8,1955.2
sem+soc,0.9,0.9,3,137,14,8,1880.4
sem+soc,0.9,0.9,3,138,15,8,2380.8
sem+soc,0.9,0.9,3,139,16,8,3248.4
sem+soc,0.9,0.9,3,140,16,8,3314.7
sem+soc,0.9,0.9,3,141,16,8,3176.7
sem+soc,0.9,0.9,3,142,16,8,3050.2
sem+soc,0.9,0.9,3,143,16,8,3251.7
sem+soc,0.9,0.9,3,144,16,8,3450.0
sem+soc,0.9,0.9,3,145,16,8,3450.0
sem+soc,0.9,0.9,3,146,17,8,3937.1
sem+soc,0.9,0.9,3,147,17,8,3888.1
sem+soc,0.9,0.9,3,148,17,8,3712.6
sem+soc,0.9,0.9,3,149,17,8,3561.0
sem+soc,0.9,0.9,3,150,17,8,3682.6
sem+soc,0.9,0.9,4,0,0,0,0.0
sem+soc,0.9,0.9,4,1,3,1,44.1
sem+soc,0.9,0.9,4,2,3,1,45.0
sem+soc,0.9,0.9,4,3,4,1,55.8
sem+soc,0.9,0.9,4,4,6,3,89.7
sem+soc,0.9,0.9,4,5,6,3,90.0
sem+soc,0.9,0.9,4,6,6,3,90.0
sem+soc,0.9,0.9,4,7,6,3,90.0
sem+soc,0.9,0.9,4,8,6,3,90.0
sem+soc,0.9,0.9,4,9,6,3,90.0
sem+soc,0.9,0.9,4,10,6,3,90.0
sem+soc,0.9,0.9,4,11,6,3,90.0
sem+soc,0.9,0.9,4,12,6,3,90.0
sem+soc,0.9,0.9,4,13,6,3,88.2
sem+soc,0.9,0.9,4,14,6,3,90.0
sem+soc,0.9,0.9,4,15,6,3,90.0
sem+soc,0.9,0.9,4,16,6,3,90.0
sem+soc,0.9,0.9,4,17,6,3,90.0
sem+soc,0.9,0.9,4,18,6,3,90.0
sem+soc,0.9,0.9,4,19,6,3,90.0
sem+soc,0.9,0.9,4,20,7,3,99.3
sem+soc,0.9,0.9,4,21,7,3,105.0
sem+soc,0.9,0.9,4,22,7,3,105.0
sem+soc,0.9,0.9,4,23,7,3,100.8
sem+soc,0.9,0.9,4,24,7,3,105.0
sem+soc,0.9,0.9,4,25,7,3,100.8
sem+soc,0.9,0.9,4,26,7,3,102.9
sem+soc,0.9,0.9,4,27,7,3,100.8
sem+soc,0.9,0.9,4,28,7,3,105.0
sem+soc,0.9,0.9,4,29,7,3,100.8
sem+soc,0.9,0.9,4,30,7,3,105.0
sem+soc,0.9,0.9,4,31,8,3,115.2
sem+soc,0.9,0.9,4,32,8,3,112.8
sem+soc,0.9,0.9,4,33,8,3,108.0
sem+soc,0.9,0.9,4,34,8,3,112.8
sem+soc,0.9,0.9,4,35,8,3,100.8
sem+soc,0.9,0.9,4,36,8,3,108.0
sem+soc,0.9,0.9,4,37,8,3,103.2
sem+soc,0.9,0.9,4,38,8,3,110.4
sem+soc,0.9,0.9,4,39,8,3,112.8
sem+soc,0.9,0.9,4,40,8,3,117.6
sem+soc,0.9,0.9,4,41,8,3,120.0
sem+soc,0.9,0.9,4,42,8,3,120.0
sem+soc,0.9,0.9,4,43,8,3,120.0
sem+soc,0.9,0.9,4,44,8,3,120.0
sem+soc,0.9,0.9,4,45,8,3,120.0
sem+soc,0.9,0.9,4,46,8,3,120.0
sem+soc,0.9,0.9,4,47,8,3,120.0
sem+soc,0.9,0.9,4,48,8,3,120.0
sem+soc,0.9,0.9,4,49,8,3,120.0
sem+soc,0.9,0.9,4,50,8,3,120.0
sem+soc,0.9,0.9,4,51,8,3,120.0
sem+soc,0.9,0.9,4,52,8,3,120.0
sem+soc,0.9,0.9,4,53,8,3,117.6
sem+soc,0.9,0.9,4,54,8,3,117.6
sem+soc,0.9,0.9,4,55,8,3,120.0
sem+soc,0.9,0.9,4,56,8,3,117.6
sem+soc,0.9,0.9,4,57,8,3,120.0
sem+soc,0.9,0.9,4,58,8,3,115.2
sem+soc,0.9,0.9,4,59,8,3,117.3
sem+soc,0.9,0.9,4,60,8,3,117.6
sem+soc,0.9,0.9,4,61,8,3,117.6
sem+soc,0.9,0.9,4,62,8,3,112.8
sem+soc,0.9,0.9,4,63,8,3,117.6
sem+soc,0.9,0.9,4,64,8,3,112.8
sem+soc,0.9,0.9,4,65,8,3,105.6
sem+soc,0.9,0.9,4,66,8,3,105.6
sem+soc,0.9,0.9,4,67,8,3,112.2
sem+soc,0.9,0.9,4,68,8,3,115.2
sem+soc,0.9,0.9,4,69,8,3,120.0
sem+soc,0.9,0.9,4,70,8,3,112.8
sem+soc,0.9,0.9,4,71,8,3,115.2
sem+soc,0.9,0.9,4,72,8,3,112.8
sem+soc,0.9,0.9,4,73,8,3,115.2
sem+soc,0.9,0.9,4,74,8,3,112.8
sem+soc,0.9,0.9,4,75,8,3,115.2
sem+soc,0.9,0.9,4,76,8,3,110.1
sem+soc,0.9,0.9,4,77,8,3,120.0
sem+soc,0.9,0.9,4,78,8,3,117.6
sem+soc,0.9,0.9,4,79,8,3,117.6
sem+soc,0.9,0.9,4,80,8,3,120.0
sem+soc,0.9,0.9,4,81,8,3,120.0
sem+soc,0.9,0.9,4,82,8,3,117.6
sem+soc,0.9,0.9,4,83,8,3,120.0
sem+soc,0.9,0.9,4,84,8,3,120.0
sem+soc,0.9,0.9,4,85,8,3,117.6
sem+soc,0.9,0.9,4,86,8,3,120.0
sem+soc,0.9,0.9,4,87,8,3,120.0
sem+soc,0.9,0.9,4,88,8,3,120.0
sem+soc,0.9,0.9,4,89,8,3,120.0
sem+soc,0.9,0.9,4,90,8,3,120.0
sem+soc,0.9,0.9,4,91,8,3,117.6
sem+soc,0.9,0.9,4,92,8,3,120.0
sem+soc,0.9,0.9,4,93,8,3,120.0
sem+soc,0.9,0.9,4,94,8,3,112.8
sem+soc,0.9,0.9,4,95,8,3,112.8
sem+soc,0.9,0.9,4,96,8,3,115.2
sem+soc,0.9,0.9,4,97,8,3,120.0
sem+soc,0.9,0.9,4,98,8,3,112.8
sem+soc,0.9,0.9,4,99,8,3,115.2
sem+soc,0.9,0.9,4,100,8,3,100.8
sem+soc,0.9,0.9,4,101,8,3,117.0
sem+soc,0.9,0.9,4,102,8,3,115.2
sem+soc,0.9,0.9,4,103,8,3,117.6
sem+soc,0.9,0.9,4,104,8,3,108.0
sem+soc,0.9,0.9,4,105,8,3,115.2
sem+soc,0.9,0.9,4,106,8,3,115.2
sem+soc,0.9,0.9,4,107,8,3,117.6
sem+soc,0.9,0.9,4,108,8,3,115.2
sem+soc,0.9,0.9,4,109,8,3,114.9
sem+soc,0.9,0.9,4,110,8,3,115.2
sem+soc,0.9,0.9,4,111,8,3,112.5
sem+soc,0.9,0.9,4,112,8,3,117.6
sem+soc,0.9,0.9,4,113,8,3,117.6
sem+soc,0.9,0.9,4,114,8,3,117.6
sem+soc,0.9,0.9,4,115,8,3,115.2
sem+soc,0.9,0.9,4,116,8,3,120.0
sem+soc,0.9,0.9,4,117,8,3,120.0
sem+soc,0.9,0.9,4,118,8,3,117.6
sem+soc,0.9,0.9,4,119,8,3,117.6
sem+soc,0.9,0.9,4,120,8,3,120.0
sem+soc,0.9,0.9,4,121,8,3,117.6
sem+soc,0.9,0.9,4,122,8,3,117.6
sem+soc,0.9,0.9,4,123,8,3,120.0
sem+soc,0.9,0.9,4,124,8,3,120.0
sem+soc,0.9,0.9,4,125,8,3,120.0
sem+soc,0.9,0.9,4,126,8,3,117.6
sem+soc,0.9,0.9,4,127,8,3,120.0
sem+soc,0.9,0.9,4,128,8,3,115.2
sem+soc,0.9,0.9,4,129,8,3,117.6
sem+soc,0.9,0.9,4,130,8,3,115.2
sem+soc,0.9,0.9,4,131,8,3,110.4
sem+soc,0.9,0.9,4,132,8,3,115.2
sem+soc,0.9,0.9,4,133,8,3,110.4
sem+soc,0.9,0.9,4,134,8,3,115.2
sem+soc,0.9,0.9,4,135,9,4,121.5
sem+soc,0.9,0.9,4,136,9,4,126.6
sem+soc,0.9,0.9,4,137,9,4,134.7
sem+soc,0.9,0.9,4,138,9,4,132.3
sem+soc,0.9,0.9,4,139,9,4,129.3
sem+soc,0.9,0.9,4,140,9,4,123.9
sem+soc,0.9,0.9,4,141,9,4,126.9
sem+soc,0.9,0.9,4,142,9,4,129.6
sem+soc,0.9,0.9,4,143,9,4,126.9
sem+soc,0.9,0.9,4,144,9,4,134.7
sem+soc,0.9,0.9,4,145,9,4,135.0
sem+soc,0.9,0.9,4,146,9,4,135.0
sem+soc,0.9,0.9,4,147,9,4,129.6
sem+soc,0.9,0.9,4,148,9,4,135.0
sem+soc,0.9,0.9,4,149,9,4,132.3
sem+soc,0.9,0.9,4,150,9,4,132.3
sem+soc,0.9,0.9,5,0,0,0,0.0
sem+soc,0.9,0.9,5,1,3,1,38.7
sem+soc,0.9,0.9,5,2,4,1,59.4
sem+soc,0.9,0.9,5,3,5,2,64.2
sem+soc,0.9,0.9,5,4,6,2,78.0
sem+soc,0.9,0.9,5,5,7,3,105.0
sem+soc,0.9,0.9,5,6,7,3,105.0
sem+soc,0.9,0.9,5,7,7,3,105.0
sem+soc,0.9,0.9,5,8,7,3,105.0
sem+soc,0.9,0.9,5,9,8,4,120.0
sem+soc,0.9,0.9,5,10,9,5,434.9
sem+soc,0.9,0.9,5,11,9,5,455.0
sem+soc,0.9,0.9,5,12,9,5,455.0
sem+soc,0.9,0.9,5,13,10,6,747.3
sem+soc,0.9,0.9,5,14,12,8,1915.0
sem+soc,0.9,0.9,5,15,12,8,2050.0
sem+soc,0.9,0.9,5,16,13,8,2050.6
sem+soc,0.9,0.9,5,17,13,8,2065.0
sem+soc,0.9,0.9,5,18,13,8,2065.0
sem+soc,0.9,0.9,5,19,13,8,2065.0
sem+soc,0.9,0.9,5,20,13,8,2065.0
sem+soc,0.9,0.9,5,21,13,8,2023.7
sem+soc,0.9,0.9,5,22,13,8,2033.1
sem+soc,0.9,0.9,5,23,13,8,1982.4
sem+soc,0.9,0.9,5,24,14,8,2431.0
sem+soc,0.9,0.9,5,25,14,8,2520.0
sem+soc,0.9,0.9,5,26,14,8,2520.0
sem+soc,0.9,0.9,5,27,15,8,3050.3
sem+soc,0.9,0.9,5,28,16,8,3859.1
sem+soc,0.9,0.9,5,29,16,8,3517.4
sem+soc,0.9,0.9,5,30,16,8,3473.7
sem+soc,0.9,0.9,5,31,16,8,3683.7
sem+soc,0.9,0.9,5,32,16,8,3541.0
sem+soc,0.9,0.9,5,33,16,8,3293.2
sem+soc,0.9,0.9,5,34,16,8,3296.7
sem+soc,0.9,0.9,5,35,16,8,3770.5
sem+soc,0.9,0.9,5,36,16,8,3772.2
sem+soc,0.9,0.9,5,37,16,8,3702.2
sem+soc,0.9,0.9,5,38,16,8,3938.5
sem+soc,0.9,0.9,5,39,16,8,3681.0
sem+soc,0.9,0.9,5,40,16,8,3469.5
sem+soc,0.9,0.9,5,41,16,8,3450.4
sem+soc,0.9,0.9,5,42,16,8,3746.1
sem+soc,0.9,0.9,5,43,16,8,4090.0
sem+soc,0.9,0.9,5,44,16,8,4008.2
sem+soc,0.9,0.9,5,45,16,8,4010.9
sem+soc,0.9,0.9,5,46,16,8,4090.0
sem+soc,0.9,0.9,5,47,16,8,4090.0
sem+soc,0.9,0.9,5,48,16,8,4090.0
sem+soc,0.9,0.9,5,49,16,8,4090.0
sem+soc,0.9,0.9,5,50,16,8,4090.0
sem+soc,0.9,0.9,5,51,16,8,4008.2
sem+soc,0.9,0.9,5,52,16,8,3929.1
sem+soc,0.9,0.9,5,53,16,8,3928.8
sem+soc,0.9,0.9,5,54,16,8,4017.6
sem+soc,0.9,0.9,5,55,16,8,4008.2
sem+soc,0.9,0.9,5,56,16,8,3928.8
sem+soc,0.9,0.9,5,57,17,8,3759.4
sem+soc,0.9,0.9,5,58,17,8,3865.9
sem+soc,0.9,0.9,5,59,17,8,3926.3
sem+soc,0.9,0.9,5,60,17,8,3706.9
sem+soc,0.9,0.9,5,61,17,8,3701.4
sem+soc,0.9,0.9,5,62,18,8,3944.0
sem+soc,0.9,0.9,5,63,19,8,4516.6
sem+soc,0.9,0.9,5,64,19,8,4619.6
sem+soc,0.9,0.9,5,65,19,8,4858.0
sem+soc,0.9,0.9,5,66,19,8,5067.0
sem+soc,0.9,0.9,5,67,19,8,5009.3
sem+soc,0.9,0.9,5,68,19,8,4903.3
sem+soc,0.9,0.9,5,69,19,8,4902.8
sem+soc,0.9,0.9,5,70,19,8,5026.7
sem+soc,0.9,0.9,5,71,19,8,5261.4
sem+soc,0.9,0.9,5,72,19,8,5225.2
sem+soc,0.9,0.9,5,73,19,8,5152.5
sem+soc,0.9,0.9,5,74,19,8,5149.2
sem+soc,0.9,0.9,5,75,19,8,5057.0
sem+soc,0.9,0.9,5,76,19,8,5237.7
sem+soc,0.9,0.9,5,77,19,8,5475.0
sem+soc,0.9,0.9,5,78,21,8,5428.8
sem+soc,0.9,0.9,5,79,21,8,5324.1
sem+soc,0.9,0.9,5,80,22,8,5394.2
sem+soc,0.9,0.9,5,81,22,8,5491.2
sem+soc,0.9,0.9,5,82,22,8,5398.7
sem+soc,0.9,0.9,5,83,22,8,5589.1
sem+soc,0.9,0.9,5,84,22,8,5805.2
sem+soc,0.9,0.9,5,85,22,8,5870.0
sem+soc,0.9,0.9,5,86,24,8,5818.9
sem+soc,0.9,0.9,5,87,24,8,5876.0
sem+soc,0.9,0.9,5,88,24,8,5932.0
sem+soc,0.9,0.9,5,89,24,8,5800.0
sem+soc,0.9,0.9,5,90,24,8,5383.2
sem+soc,0.9,0.9,5,91,24,8,5409.6
sem+soc,0.9,0.9,5,92,24,8,5515.7
sem+soc,0.9,0.9,5,93,24,8,5432.1
sem+soc,0.9,0.9,5,94,24,8,5645.2
sem+soc,0.9,0.9,5,95,24,8,5489.5
sem+soc,0.9,0.9,5,96,24,8,5130.9
sem+soc,0.9,0.9,5,97,24,8,5345.9
sem+soc,0.9,0.9,5,98,24,8,5620.4
sem+soc,0.9,0.9,5,99,24,8,5746.4
sem+soc,0.9,0.9,5,100,24,8,5203.7
sem+soc,0.9,0.9,5,101,24,8,5152.2
sem+soc,0.9,0.9,5,102,24,8,5456.7
sem+soc,0.9,0.9,5,103,24,8,5505.4
sem+soc,0.9,0.9,5,104,24,8,5537.7
sem+soc,0.9,0.9,5,105,24,8,5427.6
sem+soc,0.9,0.9,5,106,24,8,5583.7
sem+soc,0.9,0.9,5,107,24,8,5864.1
sem+soc,0.9,0.9,5,108,24,8,6065.8
sem+soc,0.9,0.9,5,109,24,8,5865.6
sem+soc,0.9,0.9,5,110,24,8,5871.0
sem+soc,0.9,0.9,5,111,24,8,5988.0
sem+soc,0.9,0.9,5,112,24,8,5987.8
sem+soc,0.9,0.9,5,113,24,8,5746.4
sem+soc,0.9,0.9,5,114,24,8,5694.5
sem+soc,0.9,0.9,5,115,24,8,5851.6
sem+soc,0.9,0.9,5,116,24,8,6056.7
sem+soc,0.9,0.9,5,117,24,8,5865.6
sem+soc,0.9,0.9,5,118,24,8,5504.1
sem+soc,0.9,0.9,5,119,24,8,5248.4
sem+soc,0.9,0.9,5,120,24,8,5217.0
sem+soc,0.9,0.9,5,121,24,8,5290.4
sem+soc,0.9,0.9,5,122,24,8,5414.7
sem+soc,0.9,0.9,5,123,24,8,5503.2
sem+soc,0.9,0.9,5,124,24,8,5763.4
sem+soc,0.9,0.9,5,125,24,8,5829.8
sem+soc,0.9,0.9,5,126,24,8,5871.6
sem+soc,0.9,0.9,5,127,24,8,5796.6
sem+soc,0.9,0.9,5,128,24,8,5921.4
sem+soc,0.9,0.9,5,129,24,8,6029.2
sem+soc,0.9,0.9,5,130,24,8,5743.4
sem+soc,0.9,0.9,5,131,24,8,5629.3
sem+soc,0.9,0.9,5,132,24,8,5503.1
sem+soc,0.9,0.9,5,133,24,8,5423.0
sem+soc,0.9,0.9,5,134,24,8,5462.1
sem+soc,0.9,0.9,5,135,24,8,5405.8
sem+soc,0.9,0.9,5,136,24,8,5439.9
sem+soc,0.9,0.9,5,137,24,8,5256.7
sem+soc,0.9,0.9,5,138,24,8,5109.0
sem+soc,0.9,0.9,5,139,24,8,5373.4
sem+soc,0.9,0.9,5,140,24,8,5689.8
sem+soc,0.9,0.9,5,141,24,8,5962.9
sem+soc,0.9,0.9,5,142,25,8,5816.1
sem+soc,0.9,0.9,5,143,25,8,5884.2
sem+soc,0.9,0.9,5,144,25,8,5828.6
sem+soc,0.9,0.9,5,145,25,8,5889.1
sem+soc,0.9,0.9,5,146,25,8,5813.4
sem+soc,0.9,0.9,5,147,25,8,5791.1
sem+soc,0.9,0.9,5,148,25,8,5718.0
sem+soc,0.9,0.9,5,149,25,8,5829.5
sem+soc,0.9,0.9,5,150,25,8,5895.2
sem+soc,0.9,0.9,6,0,0,0,0.0
sem+soc,0.9,0.9,6,1,3,1,45.0
sem+soc,0.9,0.9,6,2,5,2,65.7
sem+soc,0.9,0.9,6,3,6,3,89.7
sem+soc,0.9,0.9,6,4,6,3,90.0
sem+soc,0.9,0.9,6,5,6,3,90.0
sem+soc,0.9,0.9,6,6,7,3,102.6
sem+soc,0.9,0.9,6,7,7,3,105.0
sem+soc,0.9,0.9,6,8,7,3,105.0
sem+soc,0.9,0.9,6,9,7,3,105.0
sem+soc,0.9,0.9,6,10,7,3,105.0
sem+soc,0.9,0.9,6,11,8,3,119.4
sem+soc,0.9,0.9,6,12,8,3,120.0
sem+soc,0.9,0.9,6,13,8,3,120.0
sem+soc,0.9,0.9,6,14,8,3,120.0
sem+soc,0.9,0.9,6,15,8,3,120.0
sem+soc,0.9,0.9,6,16,8,3,120.0
sem+soc,0.9,0.9,6,17,8,3,120.0
sem+soc,0.9,0.9,6,18,8,3,117.6
sem+soc,0.9,0.9,6,19,8,3,120.0
sem+soc,0.9,0.9,6,20,8,3,120.0
sem+soc,0.9,0.9,6,21,8,3,120.0
sem+soc,0.9,0.9,6,22,8,3,117.6
sem+soc,0.9,0.9,6,23,8,3,119.7
sem+soc,0.9,0.9,6,24,8,3,115.2
sem+soc,0.9,0.9,6,25,8,3,115.2
sem+soc,0.9,0.9,6,26,8,3,120.0
sem+soc,0.9,0.9,6,27,8,3,112.8
sem+soc,0.9,0.9,6,28,9,4,131.4
sem+soc,0.9,0.9,6,29,9,4,126.9
sem+soc,0.9,0.9,6,30,9,4,118.5
sem+soc,0.9,0.9,6,31,9,4,131.4
sem+soc,0.9,0.9,6,32,9,4,126.6
sem+soc,0.9,0.9,6,33,9,4,126.6
sem+soc,0.9,0.9,6,34,9,4,126.6
sem+soc,0.9,0.9,6,35,9,4,121.5
sem+soc,0.9,0.9,6,36,9,4,123.6
sem+soc,0.9,0.9,6,37,9,4,126.3
sem+soc,0.9,0.9,6,38,9,4,124.2
sem+soc,0.9,0.9,6,39,9,4,129.0
sem+soc,0.9,0.9,6,40,9,4,132.0
sem+soc,0.9,0.9,6,41,9,4,129.3
sem+soc,0.9,0.9,6,42,9,4,135.0
sem+soc,0.9,0.9,6,43,9,4,132.3
sem+soc,0.9,0.9,6,44,9,4,132.3
sem+soc,0.9,0.9,6,45,9,4,134.7
sem+soc,0.9,0.9,6,46,9,4,135.0
sem+soc,0.9,0.9,6,47,10,4,142.8
sem+soc,0.9,0.9,6,48,10,4,150.0
sem+soc,0.9,0.9,6,49,10,4,150.0
sem+soc,0.9,0.9,6,50,10,4,147.0
sem+soc,0.9,0.9,6,51,10,4,149.7
sem+soc,0.9,0.9,6,52,10,4,150.0
sem+soc,0.9,0.9,6,53,10,4,144.0
sem+soc,0.9,0.9,6,54,10,4,143.1
sem+soc,0.9,0.9,6,55,11,5,441.2
sem+soc,0.9,0.9,6,56,11,5,468.3
sem+soc,0.9,0.9,6,57,11,5,449.2
sem+soc,0.9,0.9,6,58,11,5,464.6
sem+soc,0.9,0.9,6,59,12,6,830.8
sem+soc,0.9,0.9,6,60,13,7,1351.5
sem+soc,0.9,0.9,6,61,14,8,1957.6
sem+soc,0.9,0.9,6,62,14,8,1960.3
sem+soc,0.9,0.9,6,63,15,8,2643.6
sem+soc,0.9,0.9,6,64,15,8,2663.5
sem+soc,0.9,0.9,6,65,15,8,2712.4
sem+soc,0.9,0.9,6,66,15,8,2543.8
sem+soc,0.9,0.9,6,67,15,8,2457.4
sem+soc,0.9,0.9,6,68,15,8,2563.2
sem+soc,0.9,0.9,6,69,15,8,2500.6
sem+soc,0.9,0.9,6,70,15,8,2392.1
sem+soc,0.9,0.9,6,71,15,8,2389.3
sem+soc,0.9,0.9,6,72,15,8,2510.6
sem+soc,0.9,0.9,6,73,15,8,2438.6
sem+soc,0.9,0.9,6,74,15,8,2450.1
sem+soc,0.9,0.9,6,75,15,8,2549.5
sem+soc,0.9,0.9,6,76,15,8,2548.6
sem+soc,0.9,0.9,6,77,15,8,2591.1
sem+soc,0.9,0.9,6,78,15,8,2657.1
sem+soc,0.9,0.9,6,79,15,8,2712.4
sem+soc,0.9,0.9,6,80,15,8,2654.4
sem+soc,0.9,0.9,6,81,15,8,2659.8
sem+soc,0.9,0.9,6,82,15,8,2709.7
sem+soc,0.9,0.9,6,83,15,8,2712.7
sem+soc,0.9,0.9,6,84,15,8,2765.0
sem+soc,0.9,0.9,6,85,15,8,2765.0
sem+soc,0.9,0.9,6,86,15,8,2765.0
sem+soc,0.9,0.9,6,87,15,8,2654.4
sem+soc,0.9,0.9,6,88,15,8,2555.6
sem+soc,0.9,0.9,6,89,15,8,2604.8
sem+soc,0.9,0.9,6,90,15,8,2656.5
sem+soc,0.9,0.9,6,91,15,8,2657.1
sem+soc,0.9,0.9,6,92,15,8,2546.8
sem+soc,0.9,0.9,6,93,15,8,2510.9
sem+soc,0.9,0.9,6,94,15,8,2666.5
sem+soc,0.9,0.9,6,95,15,8,2709.7
sem+soc,0.9,0.9,6,96,15,8,2656.8
sem+soc,0.9,0.9,6,97,15,8,2656.5
sem+soc,0.9,0.9,6,98,15,8,2571.0
sem+soc,0.9,0.9,6,99,15,8,2558.9
sem+soc,0.9,0.9,6,100,15,8,2712.1
sem+soc,0.9,0.9,6,101,15,8,2709.7
sem+soc,0.9,0.9,6,102,15,8,2553.2
sem+soc,0.9,0.9,6,103,15,8,2503.6
sem+soc,0.9,0.9,6,104,15,8,2493.6
sem+soc,0.9,0.9,6,105,15,8,2468.4
sem+soc,0.9,0.9,6,106,15,8,2496.6
sem+soc,0.9,0.9,6,107,15,8,2500.3
sem+soc,0.9,0.9,6,108,15,8,2407.0
sem+soc,0.9,0.9,6,109,15,8,2444.0
sem+soc,0.9,0.9,6,110,15,8,2659.8
sem+soc,0.9,0.9,6,111,15,8,2654.4
sem+soc,0.9,0.9,6,112,15,8,2493.9
sem+soc,0.9,0.9,6,113,15,8,2613.6
sem+soc,0.9,0.9,6,114,15,8,2709.7
sem+soc,0.9,0.9,6,115,15,8,2657.1
sem+soc,0.9,0.9,6,116,15,8,2607.9
sem+soc,0.9,0.9,6,117,15,8,2666.5
sem+soc,0.9,0.9,6,118,15,8,2765.0
sem+soc,0.9,0.9,6,119,15,8,2654.4
sem+soc,0.9,0.9,6,120,15,8,2603.9
sem+soc,0.9,0.9,6,121,15,8,2712.7
sem+soc,0.9,0.9,6,122,15,8,2654.4
sem+soc,0.9,0.9,6,123,15,8,2660.1
sem+soc,0.9,0.9,6,124,15,8,2765.0
sem+soc,0.9,0.9,6,125,15,8,2709.7
sem+soc,0.9,0.9,6,126,15,8,2657.1
sem+soc,0.9,0.9,6,127,15,8,2546.2
sem+soc,0.9,0.9,6,128,15,8,2558.3
sem+soc,0.9,0.9,6,129,15,8,2712.7
sem+soc,0.9,0.9,6,130,15,8,2599.1
sem+soc,0.9,0.9,6,131,15,8,2496.9
sem+soc,0.9,0.9,6,132,15,8,2666.5
sem+soc,0.9,0.9,6,133,15,8,2654.4
sem+soc,0.9,0.9,6,134,15,8,2493.6
sem+soc,0.9,0.9,6,135,15,8,2552.5
sem+soc,0.9,0.9,6,136,15,8,2560.8
sem+soc,0.9,0.9,6,137,15,8,2552.2
sem+soc,0.9,0.9,6,138,15,8,2601.5
sem+soc,0.9,0.9,6,139,15,8,2555.6
sem+soc,0.9,0.9,6,140,15,8,2500.6
sem+soc,0.9,0.9,6,141,15,8,2620.6
sem+soc,0.9,0.9,6,142,15,8,2488.5
sem+soc,0.9,0.9,6,143,15,8,2529.4
sem+soc,0.9,0.9,6,144,15,8,2654.4
